u_velocity,v_velocity
-1.617795940549882,9.364855690123491
-0.9285404569997798,10.600282505522689
-0.8887011860694185,11.252716452723172
-1.9146334413516692,10.343720409128316
-2.475491145974811,7.233634758438881
-1.8812064445936185,6.185963918475236
-0.21191621036946126,7.795119464591192
2.367150339511334,10.083693634513002
2.036222256445257,12.181309499614867
2.3783247799669094,14.244652664070308
2.8073810407374893,14.211708984982451
5.3053275446130765,13.30191358104812
2.536337964148232,11.323630617702308
-0.18575190127723368,8.676107773969635
-1.3156056746653346,6.775992772083768
-3.798635338729594,6.230181627530433
-4.960527362029373,6.524715179506569
-4.366221448962151,7.06884114576107
-3.2589766145391885,7.031988537750623
-2.8299872353804645,7.348995286765049
-0.09679495804123704,5.5050096144372835
-1.5937659687364736,7.584640798208528
-5.5898953958010225,11.194660956314916
-6.610780488860196,9.432363676756323
-3.571377022714566,6.79677322631392
-3.7863690967495485,7.765687008810876
-7.792607580098553,9.387131539109516
-6.770800903645715,9.532878423405155
-4.613418753566478,10.673379558348667
-3.77726056484002,9.138785867027853
-2.8439028428604765,9.72560578635641
-2.259735213186773,10.743946708365776
-2.365151805877144,8.476616189124147
-3.446690408303594,9.475330346528816
-2.8235187218431927,9.509567678383817
-2.308116266703998,9.771071025598319
-2.0677564805501776,9.400107523716771
-2.92329313460219,8.395801234096625
-2.75446414986776,7.567828054458946
-3.1330231958381334,8.607910485192832
-3.4562230086821266,9.495894672953662
-3.955228521499378,10.866901051602435
-4.097813367303481,11.731211305522795
-4.306302713902113,8.667076985262451
-4.5693067720498775,12.367780364341014
-4.1820566108633725,11.490106105228046
-3.884159582507034,10.671640746496372
-3.4839288273491165,9.572015784128723
-2.8917765293381983,9.428967226520044
-1.3386669281416843,10.669093819558585
0.18780629890280467,11.803912399476697
-1.265890419444294,11.1619366320573
-1.903664996576677,11.850261828854773
-1.9164180164221163,11.816933419997675
-1.0926221888387933,10.392830265587882
-0.3378305847861756,9.655886144703958
0.36034914784833383,6.993739522933655
1.270097410567447,4.774320195375571
-0.9612778950654342,10.39127006829998
-2.4179642519191993,13.712956702394887
-2.0397402137322516,11.567941590882857
-1.3129936165169704,7.4463568266268
-1.10532041937731,6.268583599266759
-1.0934742689488433,6.20140074170934
-1.1920028224186008,6.760183935715606
-1.377062932676654,7.809711974558552
-1.7109831557024662,9.703467664607532
-1.699990772217235,9.641126759993474
-1.780380673758235,10.301573029889939
-1.6690305569627724,10.263723397018468
-1.7795695403737555,10.092440381067123
-1.6828108844665979,9.543694774930215
-1.6292230814211621,9.239783241765378
-1.5863570589566804,8.99667794788324
-1.87605288177653,8.635709215179899
-3.3062221076793117,7.434746409969196
-3.822127310057722,6.554134204679274
-2.9953409750319864,6.3350980786113915
-2.1061465912334114,6.217477016147396
-0.423457071220263,7.329913224699894
-1.28594748276848,6.0393928836026385
0.5756846000703636,6.693845446161835
-0.5358153897815444,4.02334454024415
-2.4548042688030454,4.197379924224994
-3.005424777229692,4.560599488182606
-3.4634393032343582,5.279109060340236
-3.7581894347418117,6.3268547942931175
0.43803008935808874,9.000101343873721
3.746974134605106,10.645383165305105
2.0196119389303773,11.421656880142002
0.6389272746294662,11.663071979888159
-1.3377066466911416,12.57241617162118
-2.54037120756326,11.15250053204693
-2.8690990867913833,8.305203736941777
-3.2010205623851973,5.06781557956025
-3.2856508619236986,5.046720733903909
-3.3779823736394774,2.9299190132718897
-0.41154353236717434,3.679961377572945
-3.4119178417873397,1.6315637493229487
-3.494322644608673,2.6436791481081876
-3.5113842390126058,3.8931141731891206
-3.5567505048481496,6.19562932773701
-3.755151334080027,6.896621847860484
-3.455005260570511,7.4182164118966645
-4.0981316365659834,7.289351148453686
-4.051194908504231,7.378266007073116
-3.996830883803137,7.878628031805429
-3.9429048316268247,7.810338679842021
-3.8946299057742504,9.571277757583658
-2.5637347331876277,8.245620883058512
-1.710484862236798,8.018620817025356
-1.2630100884492266,8.18616183586119
-1.3265402492928957,8.085718631128657
-1.4733179174441957,7.841129610020397
-1.5288914184240239,7.78779371167066
-1.4213082738376668,7.617477771204655
-1.3940129517451518,7.587661914082395
-1.5962970101506675,7.9716596224213205
-1.904851584556781,9.612504837535633
-1.6468975939249766,8.604338193792815
-2.0586785014741227,8.721129515571285
-2.2568791573974805,8.852050661484132
-2.5444646053070215,7.287369932810575
-0.08518925283913016,6.98821872807724
-0.06156182165062153,6.865462523904304
0.0,0.0
0.0,0.0
0.0,0.0
-2.75846678300945,7.029282322565539
-3.419419145898035,7.110986713754789
-1.3403142470703002,7.211298068984093
-0.1800182790855573,7.216272325960958
0.8842901127795888,6.913616701931206
0.9862025177297269,6.626494261635723
-2.324274737519426,7.151395165627491
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-1.553384597724186,7.289019466441262
-1.6755230321173311,6.06096617655627
-2.8114977089026527,7.343762482271177
-3.762388290650733,8.542276508113666
-3.253232681416139,5.906648601585321
-3.1289690221757493,7.165191731365019
-2.474274207992008,8.714419931565104
-1.6247511364002818,9.981645031684085
-1.5083805848687575,10.177673216264727
-1.6132522526931026,9.76220350385544
-1.9841347243738738,11.252587190013744
-2.2055740259557246,12.9317954000867
-1.8368415960997726,10.909343026218194
0.0,0.0
-1.2356270621162928,9.347039209399554
-1.9199311068528475,13.986148384338975
-1.268375529732142,12.473772656927379
-0.8663552214723794,11.885261697284381
-1.282046948147832,13.163653192338865
0.0,0.0
0.0,0.0
-0.6026332162765367,12.019558953106763
-0.055311084952786436,10.857767270073817
-0.10225406506288985,10.516228615679786
-0.2909748856291145,10.122864267828135
-1.2509705174788135,9.450435474547701
-1.430237372976045,9.269567134343472
-1.0067107471636962,9.41562797359502
-0.8113031205182132,9.588013091698775
-0.3943581716600837,9.680544773482785
-0.34009889620876893,9.707683419919283
1.980959942991237,9.562643094123384
3.0719808104050506,7.210608405475137
-1.4557892757515596,7.333615595891616
-2.344793330967757,6.868345207068024
-3.801224552816465,6.576399079570616
-3.7562014732222706,6.638341817915968
-0.7058031422585815,6.816121943514428
0.7630939224773974,9.377527117729514
1.499058678613051,11.538979516806924
-1.3043875599739017,9.019799896743214
-3.774425326389532,6.901759598607926
-3.9532684924979034,7.257767089237143
-1.9366376752676102,9.559426466552011
-1.716627564988322,10.149992150418429
-1.6699779241140003,9.760623060582764
-1.7029241112498459,7.222067089888717
-3.321346137756531,8.892698229285132
-1.5525833495135462,7.183783405577821
-1.359007309313101,7.105165502460581
-0.7307986110372665,6.810810797754404
-0.4951350066112589,7.145643446121949
0.2064735174263592,6.8024910866382085
0.4332040428993772,7.187499015820713
1.2499222289909648,6.769697240635663
1.458818067518812,7.229719665810593
2.2748452746724843,6.913301138122266
1.1409952880336816,6.3787425128651245
-4.053942116348752,6.358549169630644
0.8993527659846704,6.672805797732076
0.47546184500923416,5.751129958670092
-1.8674013797298443,4.701607576151478
-2.08711970025462,4.468902209866901
-2.079731420285197,5.470109014564983
-2.2986532892147995,5.23920298625408
-2.307528158035541,4.2465414935598815
-2.515381988156011,5.011416834056204
-2.5245992732859452,4.035502798152999
-2.2915707966377568,6.239030941234771
-2.213596513015398,7.118860370339853
-1.962286607348959,4.974278029400434
-2.1545630048597895,3.953703751170529
-4.0332946292835254,7.783559048371518
-0.8716977283372624,5.882950703681654
-0.9265371883827634,5.403860934451501
-1.9523809008881776,4.080942593646651
-0.6769036968863673,5.73879417608763
0.4994858954125125,7.7078895758104355
0.7849985250377787,8.071139613089096
0.7016270832638682,7.63242988461352
0.9790163967360511,7.984168258235273
0.8967278833209534,7.555124048234706
-1.9315997849977928,3.5875577723615355
-4.1607006337821835,6.196420329621927
0.6216284184859733,7.199129839076687
0.8178405265454843,7.124653714024478
0.44851666818666,6.85380812685646
1.1994672500359667,6.449374813626487
1.170285525187147,7.9052232122409505
1.2529055165801641,8.33283213196044
-0.7076885108086035,7.0774314216070495
-1.42764231088068,6.118852521835394
1.4448137212598657,8.253118529215755
1.2780305875119506,6.476579580055734
-1.766624284713829,5.983978455074442
-0.3277936909627817,6.475004664179115
