u_velocity,v_velocity
-2.80616661273205,5.991795146288945
-2.7246305864233054,5.883504858799292
-2.760145646124362,5.8808921394581075
-2.9026791942326406,5.972949787635365
-2.9694965445077797,6.078379968556345
-2.8255920357001867,6.143166428324423
-2.6713212783237155,6.209102408481231
-2.5395521699091583,6.285660012534351
-2.4075180748127245,6.362380463974235
-2.3095022981724944,6.4515327866898655
-2.224425026410735,6.5443954503166575
-2.154896514001625,6.641291848663617
-2.110270350225738,6.743420226505628
-2.110247100851607,6.850554069148303
-2.1399970137897615,6.959177901588097
-2.2208797269192133,7.0657165129430926
-2.3669901298153575,7.1409920303557195
-2.533785267188547,7.222301357590824
-2.6700178051257772,7.318012999775118
-2.80246717741169,7.266371210377998
-2.9894486319051876,7.232862209393006
-3.1563690684701555,7.311253304402253
-3.2774405791871635,7.410479462230629
-3.2622661854882504,7.514300408275853
-3.4206912993486847,7.5326073394347794
-3.3986116055976776,7.53508817055389
-3.1369305474869984,7.517178635668073
-2.9253487307045245,7.549126009430734
-2.86163011659532,7.642529072518659
-2.867783099038039,7.757028019209005
-2.911073299755984,7.878324290207312
-2.88830589887316,7.985140842193862
-2.7129912851463716,8.03720688810937
-2.6127522293942373,8.121875660038377
-2.6125177914945845,8.230416796145592
-2.8630659508210594,8.35285675478476
-3.0120993649706764,8.430141940696034
-2.8614479979339764,8.49482771709622
-2.73102154886311,8.568441066542253
-2.544394274959134,8.60965950695132
-2.386918305364249,8.658648330371308
-2.2089523706685763,8.70589320476154
-2.086225888548934,8.778350155324638
-1.9542192726114627,8.853047658918877
-1.788961527097559,8.887360064247938
-1.7754748931365452,8.990614716703453
-1.678383109971257,9.079612336690966
-1.5833110978085185,9.13926240682409
-1.523418639389246,9.166856539855988
-1.4782058668371536,9.21582176193275
-1.4163447238246014,9.24346163566584
-1.3842493808721554,9.309486421217775
-1.3085944139323877,9.31277036549883
-1.2683575698336833,9.363187972813375
-1.2184970050729882,9.406347043582802
-1.1553205173986834,9.431746966954359
-1.1469390642196116,9.517640426111164
-1.1046259319609553,9.56334606164698
-1.1488590316569192,9.681577331780744
-1.2414610186605923,9.751068721708581
-1.3274767671263328,9.79305221758882
-1.3974585767185606,9.904383001575685
-1.3630466949286868,9.963261826502587
-1.3601742958554406,10.036911543702546
-1.4191975843206948,10.05227456971331
-1.4600530697824214,10.00083595838085
-1.5265522264418159,9.987108068455754
-1.6180497412609824,10.069189348425828
-1.7129901139573873,10.143577556118682
-1.8017313269490713,10.24385332609134
-1.928881536647847,10.339815087612132
-1.9626015610782215,10.439747428738174
-1.9483442691492663,10.254591690970607
-2.0269103040821332,10.111837082898266
-2.076772167991494,10.067107568587833
-2.003562373160446,10.374578692157995
-1.8877834465754642,10.706151939938689
-1.8336388125415308,10.580849548313951
-1.7192545759548743,10.486282229362212
-1.59956211454947,10.382579314593452
-1.514373584993782,10.313560332507823
-1.4752274485625332,10.265233481806144
-1.4431031723762893,10.218253654558788
-1.413736451471006,10.173128324550717
-1.389108390148803,10.131193872514334
-1.366689888013124,10.090761657343824
-1.345572072572648,10.05121815439796
-1.3267477076181111,10.013242841108612
-1.3099259078530685,9.976639812371836
-1.295322131884585,9.941567938582875
-1.282148087335221,9.907483042644365
-1.2718132903422876,9.875374038203448
-1.263867450329318,9.844927558671335
-1.2588630293211058,9.816546757095415
-1.2591431395789443,9.79189537473108
-1.2600368571048413,9.76767829390228
-1.2629290902048802,9.74488791905655
-1.2696872578770124,9.724857368580231
-1.2764454255491435,9.70482681810391
-1.2868480900955772,9.687432908778149
-1.2910500607174178,9.665644053797012
-1.3218506003570214,9.663600132015722
-1.3208325196531334,9.638310201107265
-1.3647517760117414,9.646401305430656
-1.4277638649372137,9.669259712464088
-1.4464984787039612,9.658140711693473
-1.510264173870456,9.681695541720053
-1.5383885978942868,9.677289384370209
-1.578729873063685,9.682083138549602
-1.6314961078947963,9.696495155637514
-1.720144720605,9.75542548107852
-1.7439803781612582,9.890604212435962
-1.7571464883749384,9.965272933925888
-1.7585733922103965,9.973365307706263
-1.7420855272513762,9.879857978919862
-1.7187752623033103,9.747658897109423
-1.651908604433315,9.62354168706399
-1.5597789298332287,9.545842289232851
-1.52492561838429,9.497703556474676
-1.3981381010583989,9.398223316370444
-1.2582080002100666,9.30202529014098
-1.12296635089029,9.21302810444019
-1.0121575313774251,9.149261446116242
-0.9156821817660429,9.098971507492243
-0.9250762769367559,9.093885622193653
-0.9585953883729047,9.0938336538695
-0.9857980037947284,9.08902453352432
-1.017922025987867,9.08901264407687
-0.9715057004346458,9.03416037580311
-0.8357361903019458,8.933584847640146
-0.7032519100846034,8.84275998491209
-0.5653510268388339,8.744187478743152
-0.4398745422302021,8.665285748852094
-0.34056962688862563,8.611321279289152
-0.22902761361561846,8.546702363528714
-0.1218115681347146,8.486228010187668
-0.06314068052320204,8.466800984473998
0.029369420346413534,8.419502165823895
0.10008812991614072,8.389171972177106
0.2284614018922378,8.301660338364737
0.343503495092282,8.232439986613326
0.34787859865307724,8.253032549126903
0.43504760663096476,8.206228038553439
0.5495801931536404,8.135848837545083
0.6220553951531179,8.104574992658302
0.6868424990946237,8.079490545946069
0.8113541922198955,8.000747354376557
0.9237363127387239,7.934573973206506
1.0186616338341885,7.885449858964074
1.1531416013341795,7.797246270035448
1.2498334637750066,7.744979141779325
1.319735272586705,7.7158966040688375
1.3875705760799708,7.663921996251221
1.4918326049432458,7.575158780490595
1.627630004734962,7.475540056275996
1.751820725835496,7.382779751805952
1.8335686602793075,7.305502279927916
1.9594393221648545,7.2124989028629
2.0191533347499258,7.101097129681655
2.1102500976706646,7.003413565500234
2.1997175308966157,6.911291287096059
2.2407259103762582,6.79334841530129
2.216646546448275,6.728357734253709
2.160677599306791,6.654313367915478
2.117904954637497,6.601128514251906
2.0629491937359514,6.5210169876136685
1.984939443549816,6.473452876328554
1.9223639787012012,6.466951160727705
1.8449964089017803,6.424179465201632
1.7856040205773955,6.427906371998865
1.755450219126695,6.473403676042206
1.7223812318842935,6.5149353491382795
1.673314293582994,6.536680266420739
1.6275866062509465,6.461160124959555
1.5544265204991097,6.395346071705772
1.4795582266182423,6.361381914409751
1.4239886587889825,6.346728583758669
1.3533745286584353,6.27486114161026
1.335841286942307,6.242601500310647
1.3709034030907705,6.20318972259708
1.3753591094160245,6.137381763281446
1.3535136664774319,6.059107726517397
1.2985894919185796,5.9797429394339385
1.2560692749460298,5.898074575501644
1.1944870199857067,5.819192626996737
1.1707910389304026,5.756089067301409
1.2161188328222272,5.729326861026458
1.2285026779009993,5.67012169024261
1.182153583604889,5.6103627058994405
1.1357239510796178,5.602564384099602
1.116345616934249,5.62820586999738
1.0637803157227066,5.626507323180018
1.0040861130028271,5.614962708566863
0.9221382423129005,5.575361617349388
0.8441395071963361,5.514925604841899
0.7616203172326264,5.470127411819672
0.6815752334351977,5.422777966913299
0.5938411890855757,5.370132490455594
0.5078219020696808,5.319996298183867
0.42165870649055676,5.268193101227704
0.3368854277471749,5.219573952420187
0.25233835615024314,5.1756806356477005
0.1667285671643971,5.12733987712078
0.08277628850124606,5.0815422537613095
0.006263687692023148,5.052330671037507
-0.07477358466670081,5.015671843633504
-0.16092144929764776,4.9666867842281945
-0.23486153063285725,4.934452250729936
-0.3149284353417653,4.898310248413626
-0.3681980543740775,4.895594826702317
-0.35580506418577196,4.935003169933377
-0.33681979554994407,4.982862673664848
-0.3944999128348619,4.975798684878137
-0.4497656441832267,4.969470857928435
-0.40460042240626976,5.014815538665777
-0.32172386955193305,5.078271534324153
-0.2630006086106964,5.142913514137957
-0.1850242932251711,5.208933075789087
-0.11250160512534009,5.272197576629846
-0.03926219644684164,5.337187800174607
-0.017851148595535986,5.382782931697656
0.06879368865075375,5.436487676832372
0.14306908845451874,5.5019651975919
0.22682747363631212,5.558598529721689
0.2931661545705451,5.624132419666555
0.34633283513618174,5.685703432616317
0.38923750921114875,5.746614111815758
0.41013634943088445,5.797895307612103
0.39054789097308584,5.822129527846352
0.36932628547412494,5.830932409543565
0.3957125048040462,5.884538469833406
0.4305426155757417,5.9405947310356995
0.5093843731110818,6.005452756158585
0.5715882117306682,6.068927582908257
0.6529686056938379,6.134517706608965
0.21087645691412185,6.221652020807551
-0.3600683032463683,6.2995400616966455
-0.8297033952773334,6.345868118299821
-1.254610314547656,6.385941450945322
-1.8067440961658061,6.460195635036448
-2.182634293659753,6.491312343554784
-2.231838059796296,6.497680579255872
-2.3795932381073,6.491261214278943
-2.5021487067866452,6.485054618403227
-2.6105645998827414,6.484326771647423
-2.7849763122556443,6.469521878039394
-2.9159535395433718,6.455053549639445
-3.0778518051205475,6.446619826497701
-3.2558030000855687,6.434276710124648
-3.430854220388604,6.419049728720871
-3.055461747520542,6.347616294682383
-2.5919854169863408,6.300612298750276
-2.271433453406025,6.284747603629746
-2.0368161396430824,6.2245277724917
-1.7108907100457378,6.149482333108104
-1.4941073799030458,6.084360676760901
-1.0601518876409608,5.997516075517229
-0.5626555019406498,5.907796303279945
-0.23335027273499923,5.827069618467336
-0.3053143538938172,5.766730939394302
-0.38620837861403223,5.708418215116274
-0.4327838826905697,5.654136548660267
-0.5137599668600178,5.614719007896087
-0.5419655713019691,5.629266335667749
-0.6032775082225756,5.616233142527741
-0.682665277471872,5.5534642789387645
-0.761371313141857,5.507945199292183
-0.8343304470412864,5.480495635232343
-0.8715204168722882,5.489953368746156
-0.8106002964728349,5.55566656954455
-0.785223894924691,5.608446736760786
-0.8668857976687567,5.655624072788476
-1.4247238918800387,5.73072041472529
-1.7360530112402752,5.750149583210613
-2.31578148679639,5.838376852749059
-2.845752009309952,5.93006735094986
-3.4284347155054413,6.0149867665267465
-3.7796409416737946,6.037586813200191
-3.7899543361505588,5.989901967995861
-3.8435488661784336,5.946783342853112
-3.9452965877345196,5.91297250516072
-3.6630422257413913,5.81603061272219
-3.4542203741993434,5.727764298678039
-3.2067316198055735,5.63505138117648
-2.7502081747705014,5.525616937286149
-2.300044457638132,5.413452445422825
